file,gender,race,makeup,time,happiness,age
005795.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,53
005796.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,34
005797.jpg,male,caucasian,nomakeup,modernphoto,neutral,41
005798.jpg,male,caucasian,nomakeup,oldphoto,neutral,43
005799.jpg,male,caucasian,verysubtle,modernphoto,happy,26
005800.jpg,female,caucasian,nomakeup,modernphoto,happy,4
005801.jpg,female,asian,verysubtle,modernphoto,slightlyhappy,27
005802.jpg,male,caucasian,nomakeup,modernphoto,neutral,39
005803.jpg,female,caucasian,verysubtle,modernphoto,happy,24
005804.jpg,male,caucasian,nomakeup,oldphoto,neutral,19
005805.jpg,male,caucasian,nomakeup,oldphoto,neutral,54
005806.jpg,female,caucasian,nomakeup,modernphoto,neutral,97
005807.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,41
005808.jpg,female,caucasian,verysubtle,modernphoto,neutral,80
005809.jpg,male,caucasian,nomakeup,modernphoto,neutral,93
005810.jpg,male,caucasian,nomakeup,oldphoto,neutral,66
005811.jpg,female,caucasian,verysubtle,modernphoto,slightlyhappy,22
005812.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,31
005813.jpg,male,caucasian,nomakeup,oldphoto,neutral,34
005814.jpg,female,caucasian,nomakeup,oldphoto,happy,38
005815.jpg,female,caucasian,makeup,modernphoto,happy,41
005816.jpg,female,caucasian,makeup,oldphoto,slightlyhappy,24
005817.jpg,female,caucasian,nomakeup,modernphoto,neutral,27
005818.jpg,female,caucasian,makeup,modernphoto,neutral,28
005819.jpg,male,caucasian,nomakeup,modernphoto,neutral,36
005820.jpg,female,caucasian,nomakeup,modernphoto,neutral,34
005821.jpg,male,caucasian,nomakeup,modernphoto,neutral,29
005822.jpg,male,caucasian,nomakeup,oldphoto,neutral,28
005823.jpg,female,caucasian,nomakeup,modernphoto,happy,13
005824.jpg,male,caucasian,nomakeup,modernphoto,neutral,61
005825.jpg,male,caucasian,nomakeup,modernphoto,neutral,42
005826.jpg,male,caucasian,nomakeup,oldphoto,slightlyhappy,37
005827.jpg,male,caucasian,nomakeup,oldphoto,neutral,39
005828.jpg,female,caucasian,makeup,modernphoto,happy,47
005829.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,57
005830.jpg,male,caucasian,nomakeup,oldphoto,other,39
005831.jpg,female,caucasian,makeup,modernphoto,happy,22
005832.jpg,female,caucasian,makeup,modernphoto,happy,24
005833.jpg,male,caucasian,nomakeup,modernphoto,neutral,14
005834.jpg,male,caucasian,nomakeup,oldphoto,neutral,53
005835.jpg,female,caucasian,makeup,modernphoto,other,37
005836.jpg,male,caucasian,nomakeup,oldphoto,neutral,36
005837.jpg,female,caucasian,makeup,oldphoto,neutral,32
005838.jpg,female,caucasian,notclear,modernphoto,neutral,43
005839.jpg,male,caucasian,nomakeup,modernphoto,other,43
005840.jpg,male,caucasian,nomakeup,oldphoto,slightlyhappy,13
005841.jpg,male,caucasian,nomakeup,oldphoto,neutral,56
005842.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,65
005843.jpg,female,caucasian,makeup,oldphoto,neutral,38
005844.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,59
005845.jpg,female,caucasian,makeup,modernphoto,neutral,29
005846.jpg,female,asian,nomakeup,modernphoto,slightlyhappy,23
005847.jpg,female,caucasian,makeup,modernphoto,happy,15
005848.jpg,male,caucasian,nomakeup,modernphoto,neutral,40
005849.jpg,female,caucasian,makeup,modernphoto,neutral,62
005850.jpg,female,caucasian,makeup,modernphoto,neutral,24
005852.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,24
005853.jpg,male,caucasian,nomakeup,modernphoto,happy,42
005854.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,24
005855.jpg,female,caucasian,makeup,modernphoto,happy,20
005856.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,38
005857.jpg,female,caucasian,makeup,modernphoto,neutral,27
005858.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,35
005859.jpg,male,caucasian,nomakeup,modernphoto,happy,26
005860.jpg,male,caucasian,nomakeup,oldphoto,neutral,23
005861.jpg,male,caucasian,nomakeup,modernphoto,neutral,52
005862.jpg,male,afroamerican,nomakeup,modernphoto,neutral,33
005863.jpg,female,caucasian,makeup,oldphoto,neutral,21
005864.jpg,male,caucasian,nomakeup,oldphoto,neutral,33
005865.jpg,female,caucasian,makeup,oldphoto,neutral,22
005866.jpg,female,caucasian,makeup,modernphoto,happy,20
005867.jpg,female,caucasian,makeup,modernphoto,happy,82
005868.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,39
005869.jpg,female,caucasian,makeup,oldphoto,other,27
005870.jpg,male,caucasian,nomakeup,modernphoto,neutral,28
005871.jpg,female,caucasian,nomakeup,modernphoto,neutral,23
005872.jpg,female,caucasian,verysubtle,modernphoto,neutral,53
005873.jpg,female,caucasian,makeup,oldphoto,slightlyhappy,42
005874.jpg,female,caucasian,makeup,oldphoto,other,17
005875.jpg,male,caucasian,nomakeup,modernphoto,happy,45
005876.jpg,male,caucasian,nomakeup,modernphoto,neutral,37
005877.jpg,male,caucasian,nomakeup,oldphoto,neutral,42
005878.jpg,female,caucasian,makeup,modernphoto,happy,27
005879.jpg,female,caucasian,makeup,modernphoto,happy,31
005880.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,29
005881.jpg,male,caucasian,nomakeup,modernphoto,other,58
005882.jpg,male,caucasian,nomakeup,modernphoto,neutral,72
005883.jpg,male,caucasian,nomakeup,modernphoto,neutral,58
005884.jpg,male,caucasian,nomakeup,modernphoto,other,24
005885.jpg,male,caucasian,nomakeup,modernphoto,neutral,29
005886.jpg,male,caucasian,nomakeup,oldphoto,neutral,37
005887.jpg,female,caucasian,makeup,modernphoto,happy,27
005888.jpg,male,caucasian,nomakeup,modernphoto,neutral,51
005889.jpg,female,asian,nomakeup,modernphoto,slightlyhappy,4
005890.jpg,male,caucasian,nomakeup,modernphoto,neutral,37
005891.jpg,male,caucasian,nomakeup,oldphoto,neutral,33
005892.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,82
005893.jpg,female,caucasian,makeup,modernphoto,neutral,27
005894.jpg,female,caucasian,nomakeup,oldphoto,neutral,35
005895.jpg,male,asian,nomakeup,modernphoto,slightlyhappy,53
005896.jpg,female,caucasian,notclear,modernphoto,happy,18
005897.jpg,male,asian,nomakeup,modernphoto,neutral,1
005898.jpg,male,caucasian,nomakeup,oldphoto,neutral,45
005899.jpg,female,caucasian,makeup,oldphoto,neutral,23
005900.jpg,female,caucasian,makeup,modernphoto,happy,16
005901.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,28
005902.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,66
005903.jpg,male,caucasian,nomakeup,modernphoto,neutral,38
005904.jpg,female,caucasian,makeup,oldphoto,slightlyhappy,37
005905.jpg,male,caucasian,nomakeup,oldphoto,neutral,38
005906.jpg,male,caucasian,nomakeup,modernphoto,neutral,35
005907.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,24
005908.jpg,male,caucasian,nomakeup,oldphoto,neutral,36
005909.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,55
005910.jpg,female,caucasian,makeup,modernphoto,neutral,28
005911.jpg,male,caucasian,nomakeup,modernphoto,neutral,39
005912.jpg,male,caucasian,nomakeup,modernphoto,neutral,34
005913.jpg,female,caucasian,makeup,modernphoto,neutral,17
005914.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,17
005915.jpg,female,caucasian,verysubtle,modernphoto,slightlyhappy,27
005916.jpg,female,caucasian,makeup,modernphoto,neutral,57
005917.jpg,male,caucasian,nomakeup,oldphoto,happy,31
005918.jpg,female,caucasian,nomakeup,modernphoto,happy,24
005919.jpg,female,caucasian,makeup,modernphoto,happy,58
005920.jpg,female,caucasian,makeup,modernphoto,happy,25
005921.jpg,female,caucasian,makeup,modernphoto,happy,27
005922.jpg,male,caucasian,nomakeup,modernphoto,other,31
005923.jpg,female,caucasian,makeup,modernphoto,happy,24
005924.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,23
005925.jpg,female,caucasian,makeup,modernphoto,neutral,18
005926.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,66
005927.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,67
005928.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,26
005929.jpg,male,caucasian,nomakeup,oldphoto,neutral,27
005930.jpg,male,caucasian,nomakeup,modernphoto,neutral,28
005931.jpg,female,caucasian,verysubtle,modernphoto,happy,28
005932.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,57
005933.jpg,female,caucasian,nomakeup,modernphoto,other,80
005934.jpg,female,caucasian,makeup,oldphoto,neutral,26
005935.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,18
005936.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,4
005937.jpg,male,caucasian,nomakeup,modernphoto,other,29
005938.jpg,female,caucasian,nomakeup,oldphoto,neutral,44
005939.jpg,male,caucasian,nomakeup,oldphoto,neutral,27
005940.jpg,female,caucasian,nomakeup,modernphoto,other,94
005941.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,57
005942.jpg,male,caucasian,nomakeup,modernphoto,happy,38
005943.jpg,male,caucasian,nomakeup,modernphoto,neutral,38
005944.jpg,female,caucasian,verysubtle,modernphoto,slightlyhappy,19
005945.jpg,male,caucasian,nomakeup,modernphoto,neutral,54
005946.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,43
005947.jpg,male,caucasian,nomakeup,modernphoto,neutral,41
005948.jpg,male,caucasian,nomakeup,modernphoto,neutral,38
005949.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,56
005950.jpg,female,caucasian,makeup,modernphoto,neutral,61
005951.jpg,male,afroamerican,nomakeup,modernphoto,happy,38
005952.jpg,female,caucasian,verysubtle,modernphoto,slightlyhappy,46
005953.jpg,male,caucasian,nomakeup,modernphoto,happy,62
005954.jpg,female,caucasian,makeup,modernphoto,happy,38
005955.jpg,female,caucasian,makeup,modernphoto,happy,34
005956.jpg,female,caucasian,nomakeup,modernphoto,neutral,77
005957.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,49
005958.jpg,female,caucasian,makeup,modernphoto,happy,39
005959.jpg,male,caucasian,nomakeup,oldphoto,neutral,32
005960.jpg,female,caucasian,nomakeup,modernphoto,neutral,35
005961.jpg,male,caucasian,nomakeup,modernphoto,neutral,67
005962.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,25
005963.jpg,female,caucasian,makeup,modernphoto,happy,31
005964.jpg,male,caucasian,nomakeup,oldphoto,other,57
005965.jpg,female,caucasian,makeup,modernphoto,other,29
005966.jpg,female,caucasian,makeup,modernphoto,happy,18
005967.jpg,male,caucasian,nomakeup,oldphoto,other,36
005968.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,42
005969.jpg,male,caucasian,nomakeup,modernphoto,neutral,14
005970.jpg,female,caucasian,makeup,oldphoto,slightlyhappy,26
005971.jpg,female,caucasian,nomakeup,modernphoto,happy,2
005972.jpg,male,caucasian,nomakeup,oldphoto,neutral,33
005973.jpg,male,caucasian,nomakeup,oldphoto,happy,41
005974.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,33
005975.jpg,male,caucasian,nomakeup,modernphoto,happy,24
005976.jpg,female,caucasian,makeup,oldphoto,slightlyhappy,23
005977.jpg,male,caucasian,nomakeup,oldphoto,neutral,37
005978.jpg,female,caucasian,makeup,modernphoto,happy,37
005979.jpg,male,caucasian,nomakeup,oldphoto,neutral,32
005980.jpg,male,caucasian,nomakeup,oldphoto,slightlyhappy,43
005981.jpg,female,caucasian,makeup,modernphoto,neutral,16
005982.jpg,female,caucasian,makeup,oldphoto,neutral,32
005983.jpg,female,caucasian,verysubtle,modernphoto,neutral,73
005984.jpg,female,caucasian,makeup,modernphoto,happy,24
005985.jpg,male,caucasian,nomakeup,modernphoto,happy,49
005986.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,20
005987.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,38
005988.jpg,female,caucasian,nomakeup,modernphoto,happy,8
005989.jpg,male,caucasian,nomakeup,modernphoto,happy,28
005990.jpg,female,caucasian,makeup,oldphoto,happy,26
005991.jpg,female,caucasian,makeup,oldphoto,happy,33
005992.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,44
005993.jpg,female,caucasian,makeup,modernphoto,neutral,54
005994.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,17
005995.jpg,female,caucasian,makeup,oldphoto,happy,33
005996.jpg,female,caucasian,makeup,modernphoto,other,16
005997.jpg,male,caucasian,nomakeup,modernphoto,neutral,16
005998.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,50
005999.jpg,male,caucasian,nomakeup,modernphoto,other,72
006000.jpg,male,caucasian,nomakeup,modernphoto,neutral,57
006001.jpg,female,caucasian,makeup,oldphoto,happy,57
006002.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,52
006003.jpg,female,caucasian,makeup,oldphoto,slightlyhappy,22
006005.jpg,male,caucasian,nomakeup,modernphoto,neutral,37
006006.jpg,female,caucasian,makeup,oldphoto,other,32
006007.jpg,female,asian,makeup,modernphoto,happy,36
006008.jpg,female,caucasian,makeup,oldphoto,neutral,56
006009.jpg,male,caucasian,nomakeup,modernphoto,neutral,54
006010.jpg,female,asian,notclear,modernphoto,slightlyhappy,24
006011.jpg,male,caucasian,nomakeup,modernphoto,other,20
006012.jpg,female,caucasian,makeup,oldphoto,neutral,32
006013.jpg,male,caucasian,nomakeup,modernphoto,happy,31
006014.jpg,female,caucasian,makeup,modernphoto,happy,39
006015.jpg,female,caucasian,nomakeup,modernphoto,neutral,58
006016.jpg,male,caucasian,nomakeup,modernphoto,happy,37
006017.jpg,male,caucasian,nomakeup,oldphoto,neutral,42
006018.jpg,female,caucasian,nomakeup,oldphoto,happy,47
006019.jpg,female,caucasian,makeup,modernphoto,happy,38
006020.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,29
006021.jpg,male,asian,nomakeup,modernphoto,neutral,34
006022.jpg,male,caucasian,nomakeup,modernphoto,other,54
006023.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,18
006024.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,24
006025.jpg,male,caucasian,nomakeup,oldphoto,neutral,33
006027.jpg,male,caucasian,nomakeup,modernphoto,neutral,44
006028.jpg,male,caucasian,nomakeup,oldphoto,neutral,45
006029.jpg,female,caucasian,notclear,oldphoto,slightlyhappy,34
006030.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,23
006031.jpg,male,caucasian,nomakeup,oldphoto,neutral,39
006032.jpg,female,caucasian,makeup,modernphoto,happy,18
006033.jpg,male,asian,nomakeup,modernphoto,slightlyhappy,45
006034.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,30
006035.jpg,female,caucasian,makeup,modernphoto,happy,32
006036.jpg,female,caucasian,makeup,modernphoto,neutral,29
006037.jpg,female,caucasian,makeup,modernphoto,happy,15
006038.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,15
006039.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,56
006040.jpg,male,caucasian,nomakeup,oldphoto,slightlyhappy,44
006041.jpg,female,caucasian,verysubtle,oldphoto,neutral,26
006042.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,32
006043.jpg,female,caucasian,makeup,modernphoto,happy,16
006044.jpg,female,caucasian,makeup,oldphoto,neutral,13
006045.jpg,male,caucasian,nomakeup,modernphoto,happy,20
006046.jpg,male,caucasian,nomakeup,modernphoto,neutral,23
006047.jpg,male,caucasian,nomakeup,oldphoto,neutral,52
006048.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,36
006049.jpg,male,caucasian,nomakeup,modernphoto,neutral,25
006050.jpg,male,caucasian,nomakeup,modernphoto,neutral,67
006051.jpg,male,caucasian,nomakeup,modernphoto,neutral,8
006052.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,39
006053.jpg,female,caucasian,nomakeup,modernphoto,neutral,67
006054.jpg,female,caucasian,makeup,oldphoto,neutral,21
006055.jpg,female,caucasian,makeup,modernphoto,neutral,18
006056.jpg,female,afroamerican,makeup,oldphoto,happy,35
006057.jpg,male,caucasian,nomakeup,modernphoto,happy,25
006058.jpg,female,caucasian,verysubtle,oldphoto,neutral,29
006059.jpg,female,caucasian,nomakeup,oldphoto,neutral,39
006060.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,26
006061.jpg,male,caucasian,nomakeup,modernphoto,happy,30
006062.jpg,female,caucasian,makeup,modernphoto,happy,51
006063.jpg,female,caucasian,makeup,oldphoto,neutral,29
006064.jpg,female,caucasian,nomakeup,modernphoto,neutral,35
006065.jpg,male,caucasian,nomakeup,modernphoto,happy,19
006066.jpg,male,caucasian,nomakeup,modernphoto,happy,34
006067.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,77
006068.jpg,female,caucasian,makeup,oldphoto,slightlyhappy,32
006069.jpg,male,caucasian,nomakeup,modernphoto,other,64
006070.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,18
006071.jpg,female,caucasian,makeup,oldphoto,neutral,34
006072.jpg,female,caucasian,nomakeup,modernphoto,happy,13
006073.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,39
006074.jpg,male,caucasian,nomakeup,modernphoto,neutral,22
006075.jpg,male,caucasian,nomakeup,modernphoto,neutral,37
006076.jpg,female,caucasian,notclear,oldphoto,neutral,29
006077.jpg,female,caucasian,makeup,oldphoto,neutral,33
006078.jpg,male,afroamerican,nomakeup,modernphoto,slightlyhappy,45
006079.jpg,female,caucasian,nomakeup,modernphoto,other,64
006080.jpg,male,caucasian,nomakeup,oldphoto,happy,29
006081.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,45
006082.jpg,female,caucasian,makeup,oldphoto,slightlyhappy,22
006083.jpg,female,caucasian,makeup,oldphoto,neutral,33
006084.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,47
006085.jpg,male,caucasian,nomakeup,modernphoto,other,81
006086.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,77
006087.jpg,male,caucasian,nomakeup,oldphoto,slightlyhappy,27
006088.jpg,male,caucasian,nomakeup,oldphoto,other,31
006089.jpg,female,caucasian,makeup,oldphoto,neutral,26
006090.jpg,male,caucasian,nomakeup,oldphoto,neutral,38
006091.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,55
006092.jpg,female,asian,nomakeup,modernphoto,slightlyhappy,27
006093.jpg,female,caucasian,verysubtle,oldphoto,neutral,28
006094.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,26
006095.jpg,female,caucasian,makeup,oldphoto,happy,32
006096.jpg,male,caucasian,nomakeup,oldphoto,neutral,42
006097.jpg,male,caucasian,nomakeup,oldphoto,happy,35
006098.jpg,male,caucasian,nomakeup,modernphoto,happy,48
006099.jpg,female,asian,makeup,modernphoto,happy,18
006100.jpg,female,caucasian,nomakeup,modernphoto,other,84
006101.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,68
006102.jpg,female,caucasian,makeup,oldphoto,neutral,24
006103.jpg,male,caucasian,nomakeup,modernphoto,neutral,14
006104.jpg,male,caucasian,nomakeup,modernphoto,happy,11
006105.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,34
006106.jpg,female,caucasian,makeup,modernphoto,other,47
006107.jpg,female,caucasian,makeup,modernphoto,neutral,19
006108.jpg,male,caucasian,nomakeup,modernphoto,neutral,46
006109.jpg,female,caucasian,makeup,modernphoto,neutral,50
006110.jpg,female,caucasian,makeup,modernphoto,happy,34
006111.jpg,female,caucasian,makeup,oldphoto,happy,28
006112.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,36
006113.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,28
006114.jpg,female,caucasian,makeup,modernphoto,happy,18
006115.jpg,male,asian,nomakeup,modernphoto,other,23
006116.jpg,female,caucasian,makeup,oldphoto,slightlyhappy,23
006117.jpg,male,caucasian,nomakeup,modernphoto,neutral,18
006118.jpg,male,caucasian,nomakeup,modernphoto,happy,67
006119.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,74
006120.jpg,male,caucasian,nomakeup,oldphoto,neutral,45
006121.jpg,male,caucasian,nomakeup,modernphoto,neutral,95
006122.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,71
006123.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,46
006124.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,58
006125.jpg,male,caucasian,nomakeup,modernphoto,happy,38
006126.jpg,female,caucasian,makeup,modernphoto,happy,48
006127.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,26
006128.jpg,male,caucasian,nomakeup,modernphoto,other,19
006129.jpg,male,caucasian,nomakeup,modernphoto,neutral,32
006130.jpg,female,caucasian,makeup,oldphoto,neutral,26
006131.jpg,male,caucasian,nomakeup,modernphoto,neutral,37
006132.jpg,male,caucasian,nomakeup,oldphoto,neutral,33
006133.jpg,female,asian,nomakeup,modernphoto,happy,27
006134.jpg,female,caucasian,makeup,modernphoto,happy,15
006135.jpg,male,asian,nomakeup,modernphoto,happy,18
006136.jpg,female,caucasian,makeup,oldphoto,happy,45
006137.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,22
006138.jpg,female,caucasian,verysubtle,modernphoto,happy,52
006139.jpg,male,caucasian,nomakeup,modernphoto,neutral,47
006140.jpg,male,caucasian,nomakeup,oldphoto,slightlyhappy,29
006141.jpg,male,caucasian,nomakeup,oldphoto,neutral,46
006142.jpg,male,caucasian,nomakeup,modernphoto,other,68
006143.jpg,female,asian,nomakeup,modernphoto,slightlyhappy,26
006144.jpg,male,caucasian,nomakeup,modernphoto,neutral,31
006145.jpg,male,caucasian,nomakeup,modernphoto,other,25
006146.jpg,male,caucasian,nomakeup,modernphoto,happy,31
006147.jpg,female,caucasian,makeup,oldphoto,neutral,24
006148.jpg,female,caucasian,makeup,modernphoto,happy,35
006149.jpg,female,caucasian,makeup,modernphoto,happy,17
006150.jpg,female,caucasian,makeup,modernphoto,other,61
006151.jpg,male,caucasian,nomakeup,oldphoto,neutral,34
006152.jpg,female,caucasian,makeup,oldphoto,other,34
006153.jpg,female,caucasian,notclear,oldphoto,happy,20
006154.jpg,male,caucasian,nomakeup,modernphoto,neutral,42
006155.jpg,female,caucasian,makeup,modernphoto,other,16
006156.jpg,male,caucasian,nomakeup,oldphoto,neutral,42
006157.jpg,male,caucasian,nomakeup,oldphoto,slightlyhappy,38
006158.jpg,male,caucasian,nomakeup,modernphoto,neutral,54
006159.jpg,female,caucasian,nomakeup,modernphoto,happy,16
006160.jpg,male,caucasian,nomakeup,oldphoto,slightlyhappy,36
006161.jpg,female,caucasian,nomakeup,oldphoto,happy,16
006162.jpg,male,caucasian,nomakeup,modernphoto,happy,28
006163.jpg,male,caucasian,nomakeup,modernphoto,neutral,48
006164.jpg,male,caucasian,nomakeup,modernphoto,neutral,48
006165.jpg,male,caucasian,nomakeup,modernphoto,happy,24
006166.jpg,female,caucasian,makeup,modernphoto,other,28
006167.jpg,male,caucasian,nomakeup,modernphoto,happy,13
006168.jpg,male,caucasian,nomakeup,modernphoto,happy,52
006169.jpg,male,caucasian,nomakeup,modernphoto,happy,66
006170.jpg,female,caucasian,notclear,modernphoto,neutral,49
006171.jpg,male,caucasian,nomakeup,modernphoto,neutral,13
006172.jpg,male,caucasian,nomakeup,modernphoto,neutral,25
006173.jpg,male,caucasian,nomakeup,modernphoto,neutral,19
006174.jpg,male,caucasian,nomakeup,modernphoto,neutral,16
006175.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,41
006176.jpg,male,caucasian,nomakeup,modernphoto,neutral,59
006177.jpg,female,asian,nomakeup,modernphoto,happy,25
006178.jpg,female,caucasian,makeup,modernphoto,happy,16
006179.jpg,male,caucasian,nomakeup,modernphoto,happy,75
006180.jpg,male,caucasian,nomakeup,modernphoto,neutral,64
006181.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,65
006182.jpg,female,caucasian,makeup,modernphoto,neutral,39
006183.jpg,male,caucasian,nomakeup,modernphoto,other,13
006184.jpg,female,caucasian,makeup,oldphoto,slightlyhappy,20
006185.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,18
006186.jpg,male,caucasian,nomakeup,modernphoto,other,25
006187.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,64
006188.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,25
006189.jpg,female,caucasian,notclear,modernphoto,neutral,29
006190.jpg,female,caucasian,makeup,modernphoto,neutral,29
006191.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,16
006192.jpg,male,caucasian,nomakeup,modernphoto,happy,18
006193.jpg,female,caucasian,makeup,modernphoto,happy,63
006194.jpg,female,caucasian,makeup,oldphoto,neutral,33
006195.jpg,male,caucasian,nomakeup,modernphoto,happy,31
006196.jpg,female,caucasian,makeup,oldphoto,neutral,25
006197.jpg,male,caucasian,nomakeup,modernphoto,neutral,54
006198.jpg,male,asian,nomakeup,modernphoto,slightlyhappy,18
006199.jpg,male,caucasian,nomakeup,oldphoto,neutral,69
006200.jpg,male,caucasian,nomakeup,modernphoto,neutral,61
006201.jpg,female,caucasian,makeup,oldphoto,slightlyhappy,28
006202.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,16
006203.jpg,male,caucasian,nomakeup,oldphoto,slightlyhappy,33
006204.jpg,female,caucasian,nomakeup,modernphoto,happy,43
006205.jpg,male,caucasian,nomakeup,modernphoto,neutral,53
006206.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,35
006207.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,19
006208.jpg,male,caucasian,nomakeup,oldphoto,neutral,29
006209.jpg,female,asian,nomakeup,modernphoto,happy,24
006210.jpg,male,caucasian,nomakeup,oldphoto,neutral,34
006211.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,3
006212.jpg,female,caucasian,makeup,modernphoto,neutral,55
006213.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,29
006214.jpg,female,caucasian,nomakeup,modernphoto,happy,85
006215.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,66
006216.jpg,male,caucasian,nomakeup,modernphoto,neutral,37
006217.jpg,female,caucasian,makeup,modernphoto,neutral,20
006218.jpg,female,caucasian,makeup,modernphoto,happy,33
006219.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,18
006220.jpg,female,caucasian,makeup,oldphoto,neutral,25
006221.jpg,male,caucasian,nomakeup,modernphoto,neutral,65
006222.jpg,male,caucasian,nomakeup,modernphoto,neutral,55
006223.jpg,female,afroamerican,makeup,modernphoto,slightlyhappy,46
006224.jpg,male,caucasian,nomakeup,modernphoto,neutral,52
006225.jpg,female,caucasian,makeup,modernphoto,happy,19
006226.jpg,male,caucasian,nomakeup,oldphoto,happy,28
006227.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,26
006228.jpg,male,caucasian,nomakeup,modernphoto,neutral,59
006229.jpg,female,asian,nomakeup,modernphoto,neutral,75
006230.jpg,female,caucasian,nomakeup,modernphoto,slightlyhappy,13
006231.jpg,female,caucasian,makeup,oldphoto,neutral,26
006232.jpg,male,caucasian,nomakeup,modernphoto,slightlyhappy,18
006233.jpg,male,asian,nomakeup,modernphoto,neutral,24
006234.jpg,female,caucasian,makeup,modernphoto,slightlyhappy,18
006235.jpg,male,caucasian,nomakeup,modernphoto,neutral,14
